ticker,side,event_date,entry,gap_vs_line_pct,slope_yr_pct,days_since_anchor,vol_ratio20,atr_pct,runup_20d,dist_from_ath_pct,dist_hi_52w_pct,dist_lo_52w_pct,rsi14,dollar_vol_m,attempt_no,touch_no,ret_s10_none,days_s10_none,ret_s10_tp20,days_s10_tp20,ret_s10_tp40,days_s10_tp40,ret_s10_atr3x,days_s10_atr3x,ret_s10_atr4x,days_s10_atr4x,ret_s15_none,days_s15_none,ret_s15_tp20,days_s15_tp20,ret_s15_tp40,days_s15_tp40,ret_s15_atr3x,days_s15_atr3x,ret_s15_atr4x,days_s15_atr4x,ret_s20_none,days_s20_none,ret_s20_tp20,days_s20_tp20,ret_s20_tp40,days_s20_tp40,ret_s20_atr3x,days_s20_atr3x,ret_s20_atr4x,days_s20_atr4x
SYBT,upper,2024-10-22,64.73,0.47,-9.7,22,0.54,2.98,4.62,-17.76,-3.56,75.28,60.2,13.95,2.0,,13.97,60,20.0,15,13.97,60,8.93,11,11.91,11,13.97,60,20.0,15,13.97,60,8.93,11,11.91,11,13.97,60,20.0,15,13.97,60,8.93,11,11.91,11
SYNA,upper,2020-01-08,69.38,1.08,-8.4,11,1.37,2.9,21.76,-32.31,-1.62,163.4,67.8,54.36,2.0,,-4.05,2,-4.05,2,-4.05,2,-4.05,2,-4.05,2,-6.6,34,20.0,21,-6.6,34,8.71,11,11.62,21,-8.08,35,20.0,21,-8.08,35,8.71,11,11.62,21
SYNA,upper,2020-01-13,69.38,1.19,-8.4,14,0.51,2.91,16.92,-32.31,-1.62,163.4,64.8,54.98,3.0,,-4.54,13,-4.54,13,-4.54,13,8.74,8,-4.54,13,-6.61,31,20.0,18,-6.61,31,8.74,8,11.66,18,-8.11,32,20.0,18,-8.11,32,8.74,8,11.66,18
SYNA,upper,2020-01-30,68.91,0.93,-8.4,26,0.61,3.55,4.77,-32.77,-8.7,161.62,51.9,52.26,4.0,,-5.13,19,20.0,6,-5.13,19,10.66,6,14.21,6,-6.94,20,20.0,6,-6.94,20,10.66,6,14.21,6,-8.71,20,20.0,6,-8.71,20,10.66,6,14.21,6
SYNA,upper,2020-02-03,68.58,0.51,-8.4,28,1.02,3.56,0.56,-33.09,-9.14,160.36,51.1,51.04,5.0,,-4.66,17,20.0,4,-4.66,17,10.69,4,14.25,4,-6.48,18,20.0,4,-6.48,18,10.69,4,14.25,4,-8.26,18,20.0,4,-8.26,18,10.69,4,14.25,4
SYNA,upper,2020-08-24,87.36,5.4,-4.0,137,1.56,3.97,10.62,-14.77,-5.37,186.33,65.1,43.78,2.0,,-9.26,10,-9.26,10,-9.26,10,-9.26,10,-9.26,10,-11.41,21,-11.41,21,-11.41,21,-11.41,21,-11.41,21,-13.83,49,-13.83,49,-13.83,49,-13.83,49,-13.83,49
SYNA,upper,2020-09-04,83.38,0.75,-4.0,146,1.23,3.66,-6.3,-18.65,-9.68,136.81,50.4,33.67,3.0,,-4.43,1,-4.43,1,-4.43,1,-4.43,1,-4.43,1,-6.44,12,-6.44,12,-6.44,12,-6.44,12,-6.44,12,-8.28,13,-8.28,13,-8.28,13,-8.28,13,-8.28,13
SYNA,upper,2020-12-30,94.77,3.49,-2.0,100,1.4,4.09,20.39,-7.54,-1.84,113.4,71.2,39.54,2.0,,38.37,60,20.0,25,40.0,31,12.28,8,16.37,25,38.37,60,20.0,25,40.0,31,12.28,8,16.37,25,38.37,60,20.0,25,40.0,31,12.28,8,16.37,25
SYNA,under,2025-03-17,65.09,2.42,16.5,1456,0.75,4.36,-9.69,-78.26,-36.8,7.14,43.7,36.18,,3.0,-5.96,13,-5.96,13,-5.96,13,-5.96,13,-5.96,13,-8.14,13,-8.14,13,-8.14,13,-8.14,13,-8.14,13,-10.32,13,-10.32,13,-10.32,13,-10.32,13,-10.32,13
SYNA,under,2025-03-21,64.1,0.62,16.5,1460,1.37,3.96,-10.67,-78.59,-37.76,5.51,41.9,33.83,,4.0,-4.04,9,-4.04,9,-4.04,9,-4.04,9,-4.04,9,-6.02,9,-6.02,9,-6.02,9,-6.02,9,-6.02,9,-8.0,9,-8.0,9,-8.0,9,-8.0,9,-8.0,9
SYNA,under,2025-03-27,64.28,0.66,16.5,1464,0.9,3.67,-1.56,-78.53,-35.71,5.81,42.8,31.85,,5.0,-4.2,2,-4.2,2,-4.2,2,-4.2,2,-4.2,2,-5.86,5,-5.86,5,-5.86,5,-5.86,5,-5.86,5,-7.69,5,-7.69,5,-7.69,5,-7.69,5,-7.69,5
SYNA,under,2025-05-15,65.38,0.3,16.5,1498,0.69,3.5,36.01,-78.16,-33.29,56.41,67.0,28.69,,13.0,-3.68,2,-3.68,2,-3.68,2,-3.68,2,-3.68,2,-5.31,4,-5.31,4,-5.31,4,-5.31,4,-5.31,4,-7.0,5,-7.0,5,-7.0,5,-7.0,5,-7.0,5
SYNA,under,2025-07-02,68.36,2.86,16.5,1530,0.87,3.13,10.15,-77.17,-30.24,63.54,65.6,26.17,,21.0,-5.38,9,-5.38,9,-5.38,9,-5.38,9,-5.38,9,-6.29,20,-6.29,20,-6.29,20,-6.29,20,-6.29,20,-7.86,20,-7.86,20,-7.86,20,-7.86,20,-7.86,20
SYNA,under,2025-07-14,67.54,1.2,16.5,1537,0.64,3.19,5.3,-77.44,-31.08,61.58,56.8,22.06,,22.0,-4.25,2,-4.25,2,-4.25,2,-4.25,2,-4.25,2,-5.19,13,-5.19,13,-5.19,13,-5.19,13,-5.19,13,-6.78,13,-6.78,13,-6.78,13,-6.78,13,-6.78,13
SYNA,under,2025-09-25,69.37,0.72,16.5,1589,0.85,3.28,-2.02,-76.83,-22.76,65.96,47.8,26.37,,31.0,-3.75,4,-3.75,4,-3.75,4,-3.75,4,-3.75,4,-5.15,8,-5.15,8,-5.15,8,-5.15,8,-5.15,8,-6.61,11,-6.61,11,-6.61,11,-6.61,11,-6.61,11
SYNA,under,2025-10-23,71.07,1.95,16.5,1609,0.85,4.47,2.45,-76.26,-20.87,70.02,54.2,24.54,,36.0,-5.9,8,-5.9,8,-5.9,8,-5.9,8,-5.9,8,-7.95,11,-7.95,11,-7.95,11,-7.95,11,-7.95,11,-10.19,11,-10.19,11,-10.19,11,-10.19,11,-10.19,11
SYNA,under,2025-10-29,70.01,0.18,16.5,1613,0.94,4.3,3.11,-76.62,-22.05,67.49,50.7,23.67,,37.0,-4.24,4,-4.24,4,-4.24,4,-4.24,4,-4.24,4,-6.21,7,-6.21,7,-6.21,7,-6.21,7,-6.21,7,-8.36,7,-8.36,7,-8.36,7,-8.36,7,-8.36,7
SYNA,under,2026-03-05,74.1,0.66,16.5,1699,0.95,5.18,-15.51,-75.25,-23.61,77.27,31.8,56.7,,43.0,-5.72,2,-5.72,2,-5.72,2,-5.72,2,-5.72,2,-7.46,16,-7.46,16,-7.46,16,-7.46,16,-7.46,16,-9.99,17,-9.99,17,-9.99,17,-9.99,17,-9.99,17
SYNA,under,2026-03-12,74.36,0.71,16.5,1704,0.93,4.67,-18.06,-75.16,-23.34,77.89,37.7,53.42,,44.0,-5.07,5,-5.07,5,-5.07,5,-5.07,5,-5.07,5,-7.04,11,-7.04,11,-7.04,11,-7.04,11,-7.04,11,-9.32,12,-9.32,12,-9.32,12,-9.32,12,-9.32,12
SYNA,under,2026-03-24,76.14,2.62,16.5,1712,0.95,4.78,-6.07,-74.57,-21.51,82.15,47.7,52.23,,46.0,-7.16,3,-7.16,3,-7.16,3,-7.16,3,-7.16,3,-9.55,3,-9.55,3,-9.55,3,-9.55,3,-9.55,3,-11.88,4,-11.88,4,-11.88,4,-11.88,4,-11.88,4
SYNA,under,2026-04-06,74.97,0.56,16.5,1720,0.69,5.19,4.13,-74.96,-22.71,79.35,50.4,54.1,,48.0,68.97,60,20.0,14,40.0,21,15.56,11,20.75,14,68.97,60,20.0,14,40.0,21,15.56,11,20.75,14,68.97,60,20.0,14,40.0,21,15.56,11,20.75,14
TALO,under,2020-02-06,19.08,0.29,26.8,79,1.67,7.28,-34.59,-49.31,-39.12,8.04,22.7,7.64,,1.0,-7.39,2,-7.39,2,-7.39,2,-7.39,2,-7.39,2,-10.18,11,-10.18,11,-10.18,11,-10.18,11,-10.18,11,-13.82,11,-13.82,11,-13.82,11,-13.82,11,-13.82,11
TALO,under,2021-08-11,11.09,4.24,74.2,233,0.54,5.28,-16.55,-70.54,-41.42,105.75,39.8,8.86,,14.0,-8.7,3,-8.7,3,-8.7,3,-8.7,3,-8.7,3,-11.34,3,-11.34,3,-11.34,3,-11.34,3,-11.34,3,-13.55,5,-13.55,5,-13.55,5,-13.55,5,-13.55,5
TALO,under,2022-03-14,14.93,1.31,74.2,381,1.25,8.3,16.64,-60.33,-23.98,74.21,52.2,24.74,,36.0,64.97,60,20.0,18,40.0,37,24.89,19,33.18,23,64.97,60,20.0,18,40.0,37,24.89,19,33.18,23,64.97,60,20.0,18,40.0,37,24.89,19,33.18,23
TALO,under,2022-03-18,15.13,1.77,74.2,385,0.98,7.65,20.08,-59.8,-22.96,76.55,53.2,27.18,,37.0,42.76,60,20.0,15,40.0,33,22.96,15,30.61,19,42.76,60,20.0,15,40.0,33,22.96,15,30.61,19,42.76,60,20.0,15,40.0,33,22.96,15,30.61,19
TALO,under,2022-03-29,15.87,5.11,74.2,392,0.54,5.48,-7.41,-57.84,-19.2,85.18,55.9,28.14,,38.0,2.85,59,20.0,10,40.0,41,16.43,8,21.91,10,0.12,59,20.0,10,40.0,41,16.43,8,21.91,10,-2.62,59,20.0,10,40.0,41,16.43,8,21.91,10
TALO,under,2022-06-28,17.5,1.12,74.2,454,0.87,8.57,-21.28,-53.51,-31.35,104.2,39.5,34.71,,40.0,-9.24,2,-9.24,2,-9.24,2,-9.24,2,-9.24,2,-13.31,3,-13.31,3,-13.31,3,-13.31,3,-13.31,3,-17.38,4,-17.38,4,-17.38,4,-17.38,4,-17.38,4
TALO,under,2022-08-15,18.65,0.21,74.2,487,0.81,7.36,25.0,-50.45,-26.83,117.62,55.9,23.87,,48.0,-1.47,27,20.0,21,-1.47,27,-1.47,27,-1.47,27,-5.15,27,20.0,21,-5.15,27,-5.15,27,-5.15,27,-8.6,28,20.0,21,-8.6,28,-8.6,28,-8.6,28
TALO,under,2022-08-22,19.96,6.08,74.2,492,0.66,6.34,19.59,-46.97,-21.69,132.91,60.4,23.26,,49.0,-7.4,22,-7.4,22,-7.4,22,-7.4,22,-7.4,22,-10.57,22,-10.57,22,-10.57,22,-10.57,22,-10.57,22,-13.52,23,-13.52,23,-13.52,23,-13.52,23,-13.52,23
TALO,under,2022-08-31,20.73,8.49,74.2,499,1.42,5.75,22.37,-44.93,-18.67,141.89,58.5,22.98,,50.0,-10.48,15,-10.48,15,-10.48,15,-10.48,15,-10.48,15,-13.36,15,-13.36,15,-13.36,15,-13.36,15,-13.36,15,-16.03,16,-16.03,16,-16.03,16,-16.03,16,-16.03,16
TALO,under,2022-09-07,19.29,0.06,74.2,503,1.01,6.72,3.93,-48.75,-24.32,125.09,49.3,21.5,,51.0,-4.33,11,-4.33,11,-4.33,11,-4.33,11,-4.33,11,-7.69,11,-7.69,11,-7.69,11,-7.69,11,-7.69,11,-10.82,12,-10.82,12,-10.82,12,-10.82,12,-10.82,12
TALO,under,2022-09-19,20.21,3.01,74.2,511,0.76,6.86,2.28,-46.31,-20.71,135.82,51.2,31.56,,52.0,-9.14,3,-9.14,3,-9.14,3,-9.14,3,-9.14,3,-12.57,3,-12.57,3,-12.57,3,-12.57,3,-12.57,3,-15.78,4,-15.78,4,-15.78,4,-15.78,4,-15.78,4
TALO,under,2022-10-05,20.95,3.99,74.2,523,0.53,6.62,8.61,-44.34,-17.81,144.46,59.8,37.65,,55.0,-5.91,21,-5.91,21,-5.91,21,-5.91,21,-5.91,21,-9.22,21,-9.22,21,-9.22,21,-9.22,21,-9.22,21,-9.84,33,-9.84,33,-9.84,33,-9.84,33,-9.84,33
TALO,under,2022-10-11,20.74,2.05,74.2,527,0.65,6.62,2.02,-44.9,-18.63,142.01,57.0,37.49,,56.0,-4.89,17,-4.89,17,-4.89,17,-4.89,17,-4.89,17,-8.2,17,-8.2,17,-8.2,17,-8.2,17,-8.2,17,-8.78,29,-8.78,29,-8.78,29,-8.78,29,-8.78,29
TALO,under,2024-10-01,10.43,3.91,16.8,1010,0.97,4.01,-6.04,-72.29,-38.61,6.32,39.7,34.46,,1.0,-7.11,11,-7.11,11,-7.11,11,-7.11,11,-7.11,11,-8.82,16,-8.82,16,-8.82,16,-8.82,16,-8.82,16,-8.52,54,20.0,30,-8.52,54,12.02,26,16.03,30
TALO,under,2025-01-13,10.66,1.72,16.8,1080,1.26,3.31,4.0,-71.68,-27.33,20.05,61.0,22.41,,12.0,-4.52,8,-4.52,8,-4.52,8,-4.52,8,-4.52,8,-6.11,9,-6.11,9,-6.11,9,-6.11,9,-6.11,9,-7.71,10,-7.71,10,-7.71,10,-7.71,10,-7.71,10
TARS,upper,2021-03-01,36.79,0.82,-95.0,13,0.74,9.81,-2.41,-42.24,-42.24,140.14,46.4,1.26,2.0,,-12.94,2,-12.94,2,-12.94,2,-12.94,2,-12.94,2,-18.99,3,-18.99,3,-18.99,3,-18.99,3,-18.99,3,-16.36,60,-16.36,60,-16.36,60,-16.36,60,-16.36,60
TARS,upper,2022-08-24,15.29,0.77,-57.5,169,1.75,8.11,2.14,-75.99,-50.68,41.57,41.8,1.16,2.0,,-10.21,4,-10.21,4,-10.21,4,-10.21,4,-10.21,4,7.59,60,20.0,46,7.59,60,7.59,60,7.59,60,7.59,60,20.0,46,7.59,60,7.59,60,7.59,60
TARS,upper,2022-11-18,16.81,1.07,-50.4,33,0.62,5.25,5.0,-73.61,-40.01,55.65,45.1,1.76,2.0,,-10.61,16,-10.61,16,-10.61,16,-10.61,16,-10.61,16,-13.76,18,-13.76,18,-13.76,18,-13.76,18,-13.76,18,-16.9,20,-16.9,20,-16.9,20,-16.9,20,-16.9,20
TARS,upper,2023-04-26,14.44,0.75,-47.1,55,0.71,5.79,17.97,-77.33,-26.55,33.7,59.9,2.69,2.0,,66.14,60,20.0,11,40.0,58,17.38,10,23.17,27,66.14,60,20.0,11,40.0,58,17.38,10,23.17,27,66.14,60,20.0,11,40.0,58,17.38,10,23.17,27
TARS,upper,2024-03-13,31.35,0.45,-19.9,21,0.35,8.66,5.73,-50.78,-22.4,176.7,47.3,30.34,2.0,,-9.2,1,-9.2,1,-9.2,1,-9.2,1,-9.2,1,2.71,60,20.0,20,2.71,60,25.97,40,34.62,40,2.71,60,20.0,20,2.71,60,25.97,40,34.62,40
TARS,upper,2024-10-22,38.0,3.25,-13.3,164,2.4,4.24,15.05,-40.34,-10.59,195.95,69.0,21.0,2.0,,23.0,60,20.0,5,40.0,35,12.72,5,16.96,5,23.0,60,20.0,5,40.0,35,12.72,5,16.96,5,23.0,60,20.0,5,40.0,35,12.72,5,16.96,5
TARS,upper,2026-06-04,60.34,2.01,-1.4,190,0.53,4.46,-6.83,-29.22,-29.22,56.69,45.3,49.28,2.0,,-6.57,26,20.0,21,-6.57,26,13.37,13,17.83,21,-8.8,27,20.0,21,-8.8,27,13.37,13,17.83,21,14.15,48,20.0,21,14.15,48,13.37,13,17.83,21
TARS,upper,2026-07-13,59.31,0.41,-1.4,215,0.88,7.81,-5.27,-30.43,-30.43,54.01,43.1,74.72,3.0,,-8.22,2,-8.22,2,-8.22,2,-8.22,2,-8.22,2,16.14,23,20.0,23,16.14,23,16.14,23,16.14,23,16.14,23,20.0,23,16.14,23,16.14,23,16.14,23
TBBK,upper,2021-01-06,14.94,9.15,-5.6,1724,1.46,4.15,13.35,-51.0,-2.42,344.64,72.2,4.4,2.0,,39.36,60,20.0,18,40.0,28,12.46,10,16.62,13,39.36,60,20.0,18,40.0,28,12.46,10,16.62,13,39.36,60,20.0,18,40.0,28,12.46,10,16.62,13
TBBK,upper,2021-11-05,32.69,2.56,-32.3,8,0.82,3.4,6.9,-2.01,-2.01,227.23,64.9,10.83,2.0,,-7.1,8,-7.1,8,-7.1,8,-7.1,8,-7.1,8,-9.69,14,-9.69,14,-9.69,14,-9.69,14,-9.69,14,-11.39,14,-11.39,14,-11.39,14,-11.39,14,-11.39,14
TBBK,upper,2021-11-16,31.56,0.1,-32.3,15,1.1,3.68,5.59,-5.4,-5.4,186.65,56.5,9.07,3.0,,-3.93,1,-3.93,1,-3.93,1,-3.93,1,-3.93,1,-6.69,7,-6.69,7,-6.69,7,-6.69,7,-6.69,7,-8.53,7,-8.53,7,-8.53,7,-8.53,7,-8.53,7
TBBK,upper,2022-05-13,18.9,0.15,-66.9,119,0.95,6.31,-25.09,-43.35,-43.35,4.88,25.4,7.52,2.0,,27.41,60,20.0,45,27.41,60,18.92,44,25.23,50,27.41,60,20.0,45,27.41,60,18.92,44,25.23,50,27.41,60,20.0,45,27.41,60,18.92,44,25.23,50
TBBK,upper,2022-05-17,19.35,3.44,-66.9,121,0.92,6.1,-26.65,-42.0,-42.0,7.38,31.5,7.83,3.0,,30.23,60,20.0,46,30.23,60,18.31,43,24.41,48,30.23,60,20.0,46,30.23,60,18.31,43,24.41,48,30.23,60,20.0,46,30.23,60,18.31,43,24.41,48
TBBK,upper,2022-05-20,18.47,0.04,-66.9,124,0.84,5.68,-25.28,-44.63,-44.63,2.5,28.4,8.22,4.0,,40.23,60,20.0,39,40.0,59,17.03,38,22.71,40,40.23,60,20.0,39,40.0,59,17.03,38,22.71,40,40.23,60,20.0,39,40.0,59,17.03,38,22.71,40
TBBK,upper,2022-06-21,17.9,5.83,-66.9,144,1.22,5.13,-3.09,-46.34,-46.34,7.9,38.9,6.79,5.0,,30.78,60,20.0,18,40.0,27,15.38,11,20.51,18,30.78,60,20.0,18,40.0,27,15.38,11,20.51,18,30.78,60,20.0,18,40.0,27,15.38,11,20.51,18
TBBK,upper,2026-07-06,64.94,1.17,-28.7,169,0.76,2.96,21.29,-20.47,-20.47,29.36,73.4,29.25,2.0,,6.47,28,6.47,28,6.47,28,8.87,8,11.83,21,6.47,28,6.47,28,6.47,28,8.87,8,11.83,21,6.47,28,6.47,28,6.47,28,8.87,8,11.83,21
TBBK,upper,2026-07-09,66.54,4.08,-28.7,172,1.7,3.15,21.71,-18.51,-18.51,32.55,69.5,31.62,3.0,,3.91,25,3.91,25,3.91,25,9.45,18,3.91,25,3.91,25,3.91,25,3.91,25,9.45,18,3.91,25,3.91,25,3.91,25,3.91,25,9.45,18,3.91,25
TBBK,under,2020-03-26,5.76,3.59,9.1,1040,1.16,20.46,-54.72,-81.11,-58.05,71.43,34.4,3.49,,3.0,69.44,60,20.0,10,40.0,42,61.38,48,81.85,49,69.44,60,20.0,10,40.0,42,61.38,48,81.85,49,69.44,60,20.0,10,40.0,42,61.38,48,81.85,49
TBI,upper,2021-05-03,29.24,2.54,-1.7,678,1.37,4.3,26.96,-7.17,-2.21,137.72,80.3,6.15,2.0,,-6.81,6,-6.81,6,-6.81,6,-6.81,6,-6.81,6,-8.97,7,-8.97,7,-8.97,7,-8.97,7,-8.97,7,-11.15,12,-11.15,12,-11.15,12,-11.15,12,-11.15,12
TBI,under,2023-05-17,15.69,0.36,8.8,718,0.96,2.26,-13.27,-52.32,-34.38,10.49,44.4,3.46,,5.0,-1.08,46,20.0,41,-1.08,46,6.79,3,9.05,3,-2.21,46,20.0,41,-2.21,46,6.79,3,9.05,3,-3.34,46,20.0,41,-3.34,46,6.79,3,9.05,3
TBI,under,2025-10-15,5.51,2.91,3.3,151,1.93,6.53,-10.7,-83.26,-39.05,59.71,38.9,1.42,,11.0,-9.24,10,-9.24,10,-9.24,10,-9.24,10,-9.24,10,-12.49,11,-12.49,11,-12.49,11,-12.49,11,-12.49,11,-15.73,13,-15.73,13,-15.73,13,-15.73,13,-15.73,13
TBI,under,2025-11-04,5.49,2.35,3.3,165,2.31,5.59,-7.58,-83.32,-39.27,59.13,49.1,1.58,,13.0,-7.88,1,-7.88,1,-7.88,1,-7.88,1,-7.88,1,-10.65,3,-10.65,3,-10.65,3,-10.65,3,-10.65,3,-13.36,10,-13.36,10,-13.36,10,-13.36,10,-13.36,10
TBI,under,2026-02-02,5.51,1.93,3.3,225,1.35,5.06,25.23,-83.26,-35.56,59.71,61.7,1.03,,28.0,-6.88,6,-6.88,6,-6.88,6,-6.88,6,-6.88,6,-9.4,7,-9.4,7,-9.4,7,-9.4,7,-9.4,7,-11.93,7,-11.93,7,-11.93,7,-11.93,7,-11.93,7
TBI,under,2026-04-30,5.49,0.76,3.3,286,2.33,5.82,42.6,-83.32,-29.43,72.64,78.4,1.63,,43.0,40.8,60,20.0,4,40.0,44,17.45,4,23.27,21,40.8,60,20.0,4,40.0,44,17.45,4,23.27,21,40.8,60,20.0,4,40.0,44,17.45,4,23.27,21
TBPH,under,2020-09-04,17.16,0.51,10.3,213,0.78,5.15,-4.45,-60.5,-45.59,9.16,40.2,6.47,,4.0,-5.2,12,-5.2,12,-5.2,12,-5.2,12,-5.2,12,-7.74,13,-7.74,13,-7.74,13,-7.74,13,-7.74,13,-10.28,14,-10.28,14,-10.28,14,-10.28,14,-10.28,14
TBPH,under,2020-10-13,17.28,0.2,10.3,239,0.71,6.26,-3.08,-60.22,-45.21,19.34,54.3,7.29,,10.0,-5.33,29,-5.33,29,-5.33,29,18.77,10,-5.33,29,2.2,60,2.2,60,2.2,60,18.77,10,2.2,60,2.2,60,2.2,60,2.2,60,18.77,10,2.2,60
TBPH,under,2020-11-12,17.45,0.33,10.3,261,0.75,7.77,-5.16,-59.83,-44.67,20.51,45.4,6.66,,12.0,17.13,60,20.0,60,17.13,60,17.13,60,17.13,60,17.13,60,20.0,60,17.13,60,17.13,60,17.13,60,17.13,60,20.0,60,17.13,60,17.13,60,17.13,60
TBPH,under,2020-12-29,17.85,1.4,10.3,292,0.62,5.22,7.59,-58.91,-43.41,23.27,46.2,5.51,,17.0,-6.37,6,-6.37,6,-6.37,6,-6.37,6,-6.37,6,-7.67,40,-7.67,40,-7.67,40,15.65,27,-7.67,40,14.79,60,14.79,60,14.79,60,15.65,27,14.79,60
TBPH,under,2021-01-15,17.99,1.73,10.3,304,1.67,5.13,-5.56,-58.59,-42.96,24.24,52.2,5.44,,20.0,-5.76,28,-5.76,28,-5.76,28,15.4,17,-5.76,28,-8.33,28,-8.33,28,-8.33,28,15.4,17,-8.33,28,18.4,60,20.0,55,18.4,60,15.4,17,20.54,55
TBPH,under,2021-05-12,18.87,3.45,10.3,384,1.56,4.18,-11.41,-56.56,-34.89,30.32,37.0,5.72,,23.0,-7.32,5,-7.32,5,-7.32,5,-7.32,5,-7.32,5,-9.3,8,-9.3,8,-9.3,8,-9.3,8,-9.3,8,-11.35,9,-11.35,9,-11.35,9,-11.35,9,-11.35,9
TBPH,under,2022-08-19,9.34,1.96,54.9,54,0.53,4.35,-3.61,-78.5,-34.59,53.11,51.6,5.31,,9.0,-3.51,16,-3.51,16,-3.51,16,-3.51,16,-3.51,16,20.88,60,20.0,57,20.88,60,13.05,20,17.41,20,20.88,60,20.0,57,20.88,60,13.05,20,17.41,20
TBPH,under,2022-08-25,9.32,1.04,54.9,58,0.56,3.76,5.19,-78.55,-29.23,52.79,51.9,5.02,,10.0,-4.44,2,-4.44,2,-4.44,2,-4.44,2,-4.44,2,16.42,60,20.0,53,16.42,60,11.27,16,15.02,16,16.42,60,20.0,53,16.42,60,11.27,16,15.02,16
TBPH,under,2022-09-08,9.38,0.11,54.9,67,0.67,3.62,-0.21,-78.41,-28.78,53.77,53.4,3.93,,12.0,-3.56,1,-3.56,1,-3.56,1,-3.56,1,-3.56,1,17.48,60,20.0,44,17.48,60,10.87,7,14.5,7,17.48,60,20.0,44,17.48,60,10.87,7,14.5,7
TBPH,under,2022-10-18,9.84,0.03,54.9,95,0.93,2.52,-3.72,-77.35,-25.28,30.68,48.6,6.73,,14.0,-2.03,3,-2.03,3,-2.03,3,-2.03,3,-2.03,3,-1.88,11,-1.88,11,-1.88,11,-1.88,11,-1.88,11,5.34,57,20.0,22,5.34,57,7.56,15,10.08,16
TBPH,under,2022-10-24,10.0,0.95,54.9,99,1.62,2.56,1.63,-76.98,-24.07,32.8,54.1,7.18,,15.0,-2.29,7,-2.29,7,-2.29,7,-2.29,7,-2.29,7,-3.57,7,-3.57,7,-3.57,7,-3.57,7,-3.57,7,11.0,60,11.0,60,11.0,60,7.67,11,10.23,12
TBPH,under,2022-10-28,9.99,0.15,54.9,103,0.66,2.75,-1.48,-77.0,-24.15,32.67,53.6,6.24,,16.0,-2.39,3,-2.39,3,-2.39,3,-2.39,3,-2.39,3,-1.47,16,-1.47,16,-1.47,16,8.26,8,11.01,8,6.81,60,6.81,60,6.81,60,8.26,8,11.01,8
TBPH,under,2022-11-21,10.39,1.31,54.9,119,1.4,5.69,3.9,-76.08,-21.11,37.98,48.1,10.74,,18.0,1.61,48,1.61,48,1.61,48,1.61,48,1.61,48,-0.3,53,-0.3,53,-0.3,53,-0.3,53,-0.3,53,-2.01,59,-2.01,59,-2.01,59,-2.01,59,-2.01,59
TBPH,under,2022-11-29,10.4,0.53,54.9,124,0.52,5.58,4.31,-76.06,-21.03,38.11,48.4,11.19,,19.0,1.61,43,1.61,43,1.61,43,1.61,43,1.61,43,-0.25,48,-0.25,48,-0.25,48,-0.25,48,-0.25,48,-1.91,54,-1.91,54,-1.91,54,-1.91,54,-1.91,54
TBPH,under,2023-01-13,11.3,3.5,54.9,155,0.83,3.69,0.8,-73.99,-4.48,50.07,56.0,6.81,,22.0,-5.71,8,-5.71,8,-5.71,8,-5.71,8,-5.71,8,-6.87,12,-6.87,12,-6.87,12,-6.87,12,-6.87,12,-7.86,17,-7.86,17,-7.86,17,-7.86,17,-7.86,17
TBPH,under,2023-01-20,11.1,0.96,54.9,159,0.83,3.58,2.97,-74.45,-6.17,47.41,52.1,5.51,,23.0,-3.85,4,-3.85,4,-3.85,4,-3.85,4,-3.85,4,-4.95,8,-4.95,8,-4.95,8,-4.95,8,-4.95,8,-5.86,13,-5.86,13,-5.86,13,-5.86,13,-5.86,13
TBPH,under,2024-02-05,8.85,1.92,16.0,87,1.11,3.48,-14.66,-79.63,-26.43,7.27,27.7,2.88,,1.0,-5.19,3,-5.19,3,-5.19,3,-5.19,3,-5.19,3,-6.93,3,-6.93,3,-6.93,3,-6.93,3,-6.93,3,-0.11,60,-0.11,60,-0.11,60,10.44,15,13.91,15
TBPH,under,2024-03-21,8.96,1.26,16.0,119,0.99,3.7,3.23,-79.37,-25.52,9.14,50.9,3.28,,8.0,-3.36,27,-3.36,27,-3.36,27,11.1,15,14.8,15,-5.21,27,-5.21,27,-5.21,27,11.1,15,14.8,15,-5.99,45,-5.99,45,-5.99,45,11.1,15,14.8,15
TBPH,under,2024-03-27,9.01,1.59,16.0,123,0.89,3.47,-4.15,-79.26,-25.1,9.74,52.6,3.23,,9.0,-3.69,23,-3.69,23,-3.69,23,10.42,11,13.89,11,-5.43,23,-5.43,23,-5.43,23,10.42,11,13.89,11,-6.1,41,-6.1,41,-6.1,41,10.42,11,13.89,11
TBPH,under,2024-04-11,8.93,0.09,16.0,133,1.1,3.71,1.48,-79.44,-25.77,8.77,46.1,3.83,,10.0,-3.04,13,-3.04,13,-3.04,13,11.13,1,14.85,1,-4.89,13,-4.89,13,-4.89,13,11.13,1,14.85,1,-5.68,31,-5.68,31,-5.68,31,11.13,1,14.85,1
TBPH,under,2024-04-29,8.99,0.06,16.0,145,0.71,4.96,-0.44,-79.3,-24.96,9.5,44.7,3.73,,11.0,-4.96,1,-4.96,1,-4.96,1,-4.96,1,-4.96,1,-6.37,19,-6.37,19,-6.37,19,14.87,5,-6.37,19,-8.79,20,-8.79,20,-8.79,20,14.87,5,-8.79,20
