ticker,side,entry_date,entry,sl,tp,confidence,exit_date,exit,reason,pnl,pnl_pct,days_held
FRME,פריצה,2022-05-23,39.55,35.59,47.46,100.0,2022-06-23,35.59,SL,-500.63,-10.01,21
CBAN,פריצה,2022-05-26,16.45,14.8,19.74,100.0,2022-06-24,14.8,SL,-501.52,-10.03,19
GAMB,פריצה,2022-06-08,9.47,8.52,11.36,100.0,2022-06-27,8.52,SL,-501.58,-10.03,12
AROW,פריצה,2022-05-04,30.52,27.47,36.62,100.0,2022-07-01,30.46,TIME,-9.83,-0.2,40
CAC,פריצה,2022-05-04,45.19,40.67,54.23,100.0,2022-07-01,44.77,TIME,-46.47,-0.93,40
ACLS,פריצה,2022-05-12,54.28,48.85,65.14,100.0,2022-07-01,48.85,SL,-500.18,-10.0,34
OLP,פריצה,2022-05-10,25.63,23.07,30.76,100.0,2022-07-08,25.83,TIME,39.02,0.78,40
AWR,פריצה,2022-05-13,77.99,70.19,93.59,100.0,2022-07-13,81.79,TIME,243.62,4.87,40
ALEX,תמיכה,2022-06-10,19.24,17.32,23.09,100.0,2022-07-13,17.32,SL,-498.96,-9.98,21
AMAL,תמיכה,2022-05-19,19.02,17.12,22.82,100.0,2022-07-19,21.45,TIME,638.8,12.78,40
COOP,פריצה,2022-06-27,37.68,33.91,45.22,100.0,2022-07-27,45.22,TP,1000.53,20.01,21
ITRI,תמיכה,2022-06-13,47.04,42.34,56.45,100.0,2022-07-28,56.45,TP,1000.21,20.0,31
BLBD,תמיכה,2022-07-01,9.17,8.25,11.0,100.0,2022-07-29,11.0,TP,997.82,19.96,19
ANDE,פריצה,2022-07-13,30.72,27.65,36.86,100.0,2022-08-02,36.86,TP,999.35,19.99,14
ACA,תמיכה,2022-06-16,45.43,40.89,54.52,100.0,2022-08-04,54.52,TP,1000.44,20.01,33
ACT,תמיכה,2022-06-24,21.3,19.17,25.56,100.0,2022-08-04,25.56,TP,1000.0,20.0,28
KTB,תמיכה,2022-06-23,33.25,29.93,39.9,100.0,2022-08-08,39.9,TP,1000.0,20.0,31
CEVA,פריצה,2022-07-27,36.53,32.88,43.84,100.0,2022-08-09,32.88,SL,-499.59,-9.99,9
HLNE,תמיכה,2022-06-13,64.1,57.69,76.92,100.0,2022-08-10,74.65,TIME,822.93,16.46,40
PECO,תמיכה,2022-06-13,31.95,28.75,38.34,100.0,2022-08-10,33.5,TIME,242.57,4.85,40
ALX,תמיכה,2022-06-17,216.5,194.85,259.8,100.0,2022-08-12,259.8,TP,1000.0,20.0,38
NABL,תמיכה,2022-07-13,8.87,7.98,10.64,100.0,2022-08-18,10.64,TP,997.75,19.95,26
HBI,תמיכה,2022-06-23,10.29,9.26,12.35,100.0,2022-08-19,10.33,TIME,19.44,0.39,40
AHCO,פריצה,2022-08-10,23.42,21.08,28.1,100.0,2022-08-19,21.08,SL,-499.57,-9.99,7
APPN,פריצה,2022-08-10,55.38,49.84,66.46,100.0,2022-08-19,49.84,SL,-500.18,-10.0,7
EBS,תמיכה,2022-08-02,30.26,27.23,36.31,100.0,2022-08-22,27.23,SL,-500.66,-10.01,14
HBI,תמיכה,2022-08-19,10.33,9.3,12.4,100.0,2022-08-24,9.3,SL,-498.55,-9.97,3
CORT,פריצה,2022-07-01,25.44,22.9,30.53,100.0,2022-08-29,25.96,TIME,102.2,2.04,40
GABC,פריצה,2022-07-01,34.93,31.44,41.92,100.0,2022-08-29,37.22,TIME,327.8,6.56,40
CODI,פריצה,2022-08-09,23.97,21.57,28.76,100.0,2022-08-29,21.57,SL,-500.63,-10.01,14
AEHR,פריצה,2022-08-12,17.76,15.98,21.31,100.0,2022-08-29,15.98,SL,-501.13,-10.02,11
XFOR,תמיכה,2022-08-22,30.9,27.81,37.08,100.0,2022-08-30,27.81,SL,-500.0,-10.0,6
CCSI,פריצה,2022-08-12,57.14,51.43,68.57,100.0,2022-08-31,51.43,SL,-499.65,-9.99,13
CCS,פריצה,2022-08-08,50.88,45.79,61.06,100.0,2022-09-01,45.79,SL,-500.2,-10.0,18
CIX,פריצה,2022-08-31,23.97,21.57,28.76,100.0,2022-09-01,21.57,SL,-500.63,-10.01,1
DX,פריצה,2022-07-08,16.16,14.54,19.39,100.0,2022-09-02,15.27,TIME,-275.37,-5.51,40
ADTN,פריצה,2022-08-05,23.84,21.46,28.61,100.0,2022-09-06,21.46,SL,-499.16,-9.98,21
BYND,תמיכה,2022-08-29,24.52,22.07,29.42,100.0,2022-09-06,22.07,SL,-499.59,-9.99,5
BRT,פריצה,2022-08-18,25.3,22.77,30.36,100.0,2022-09-07,22.77,SL,-500.0,-10.0,13
ALEC,פריצה,2022-09-01,10.77,9.69,12.92,100.0,2022-09-09,9.69,SL,-501.39,-10.03,5
IDYA,תמיכה,2022-08-30,9.62,8.66,11.54,100.0,2022-09-12,11.54,TP,997.92,19.96,8
CWCO,פריצה,2022-08-29,16.54,14.89,19.85,100.0,2022-09-13,19.85,TP,1000.6,20.01,10
BFC,פריצה,2022-07-19,77.13,69.42,92.56,100.0,2022-09-14,78.39,TIME,81.68,1.63,40
RPAY,תמיכה,2022-08-19,9.78,8.8,11.74,100.0,2022-09-16,8.8,SL,-501.02,-10.02,19
BHE,פריצה,2022-08-24,27.94,25.15,33.53,100.0,2022-09-16,25.15,SL,-499.28,-9.99,16
APG,פריצה,2022-08-29,10.61,9.55,12.73,100.0,2022-09-22,9.55,SL,-499.53,-9.99,17
OTTR,פריצה,2022-07-28,69.62,62.66,83.54,100.0,2022-09-23,65.15,TIME,-321.03,-6.42,40
LPG,פריצה,2022-09-02,14.56,13.1,17.47,100.0,2022-09-23,13.1,SL,-501.37,-10.03,14
ACRE,תמיכה,2022-09-06,12.91,11.62,15.49,100.0,2022-09-23,11.62,SL,-499.61,-9.99,13
BWMN,פריצה,2022-09-16,16.6,14.94,19.92,100.0,2022-09-23,14.94,SL,-500.0,-10.0,5
EQC,פריצה,2022-07-29,28.05,25.25,33.66,100.0,2022-09-26,25.25,SL,-499.11,-9.98,40
GTLS,פריצה,2022-08-02,193.07,173.76,231.68,100.0,2022-09-26,173.76,SL,-500.08,-10.0,38
DEA,תמיכה,2022-08-29,45.82,41.24,54.98,100.0,2022-09-26,41.24,SL,-499.78,-10.0,19
ASTE,תמיכה,2022-09-16,35.43,31.89,42.52,100.0,2022-09-29,31.89,SL,-499.58,-9.99,9
AMTB,פריצה,2022-08-05,27.41,24.67,32.89,100.0,2022-09-30,24.67,SL,-499.82,-10.0,39
ALGT,תמיכה,2022-09-23,80.28,72.25,96.34,100.0,2022-10-03,72.25,SL,-500.12,-10.0,6
AORT,תמיכה,2022-09-23,13.31,11.98,15.97,100.0,2022-10-06,11.98,SL,-499.62,-9.99,9
BASE,תמיכה,2022-09-01,14.55,13.1,17.46,100.0,2022-10-11,13.1,SL,-498.28,-9.97,27
HLIT,פריצה,2022-09-26,11.54,10.39,13.85,100.0,2022-10-12,13.85,TP,1000.87,20.02,12
AURA,תמיכה,2022-10-11,13.27,11.94,15.92,100.0,2022-10-21,11.94,SL,-501.13,-10.02,8
REVG,תמיכה,2022-09-30,11.03,9.93,13.24,100.0,2022-10-24,13.24,TP,1001.81,20.04,16
FLNG,פריצה,2022-09-26,28.68,25.81,34.42,100.0,2022-10-25,34.42,TP,1000.7,20.01,21
BLMN,תמיכה,2022-09-29,18.63,16.77,22.36,100.0,2022-10-26,22.36,TP,1001.07,20.02,19
